system:index,vh,vh_vv_ratio,vv,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo,nasa_power_air_temp_2m,nasa_power_max_air_temp_2m,nasa_power_min_air_temp_2m,nasa_power_wind_speed_2m_m/s,nasa_power_precipitation_mm,nasa_power_solar_radiation_MJm2day,num_ships_near_point,closest_ship_distance_km,avg_ship_speed,Towing,Dredging_or_underwater_ops,Other_Special_category,Cargo,Pleasure_craft_yachts,Passenger,Tug,Tanker,Fishing,Search_and_rescue_vessel,Cargo_hazardous_A,Unknown_0,Cargo_hazardous_B,Sailing,Cargo_unspecified,Port_tender,Unknown_38,Law_enforcement_vessel,High_speed_craft_HSC,Cargo_hazardous_C,Spare_local_use,Unknown_12,Military_operations,Tanker_hazardous_types_A_to_D,Anti_pollution_equipment,Tanker_hazardous_types_A_to_D.1,Pilot_vessel,Cargo_hazardous_D,Unknown_66,Tanker_unspecified,Undefined_Unknown,Wing_in_ground_WIG_hovercraft_hydrofoils,Unknown_87,Tanker_hazardous_types_A_to_D.2,Unknown_94,Unknown_95,Unknown_49,Towing_length_gt_200m_or_width_gt_25m,Passenger_hazardous_cargo,Unknown_255,Tanker_hazardous_types_A_to_D.3,Unknown_77,Unknown_96,Unknown_2,Unknown_18,Noncombatant_ship_military_support,Unknown_97,Unknown_10,Unknown_39
485_1_440,-28.74429278782792,1.1678263499884418,-24.613499077249283,41.39554214477539,2024-11-05,287.74658393859863,37.64830399387009,-76.5517764640962,1,0,ASC,2829724.333333333,102251.12630208331,290.24055099487305,2.798189702465e-06,-0.116003672281901,2.2827778259913125,-2.909091009121933,2.285723398580964,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}",18.68,23.37,14.93,2.42,0.0,12.35,6,0.6470133485117386,0.994863387978142,,,,,834.0,,71.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485_1_456,-30.122859059774704,1.3019619724078466,-23.1365122009405,41.96801376342773,2024-11-05,286.77832221984863,38.41584522565482,-76.59718250472905,1,0,ASC,3403743.1666666665,102131.54296875,289.74079513549805,1.4322499263622983e-06,0.3499794006347656,2.913860996564229,6.84890026537457,2.9348034837390653,"{""type"":""Point"",""coordinates"":[-76.59718250472905,38.41584522565482]}",17.22,24.78,10.8,1.11,0.0,12.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485_1_493,-40.60180730650602,1.7651315582117324,-23.00214231489918,40.21991729736328,2024-11-05,286.53857612609863,37.96635992232168,-76.853978656433,1,0,ASC,3139542.0,102149.66796875,289.52627690633136,1.2267380782304826e-06,0.3370399475097656,2.158042311668396,8.87666362444524,2.184202954207429,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}",17.46,25.56,10.94,0.65,0.0,12.35,1,4.798492980580631,6.111111111111111,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485_1_497,-25.85734541315574,1.1291380199104055,-22.90007506363789,41.847747802734375,2024-11-05,284.39705594380695,39.472392966361205,-76.88276342017048,1,0,ASC,3235478.583333333,100186.62630208331,287.5997632344564,1.4205771966165534e-07,0.3774859110514323,2.4652119080225625,8.705801844026746,2.493945742091951,"{""type"":""Point"",""coordinates"":[-76.88276342017048,39.472392966361205]}",15.66,24.19,8.4,2.83,0.0,11.89,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486_1_133,-33.69447146258595,1.465597433889572,-22.990263685958887,34.98322677612305,2024-11-12,277.5906219482422,39.15744350954389,-76.0593068740037,1,0,ASC,3056252.333333333,101272.58056640624,286.2200921376546,0.0005482712139683,2.819173733393351,-4.568034807840983,148.31908952675505,5.367930937027954,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",11.65,14.99,5.88,4.87,0.0,12.65,4,5.297829967452249,0.0135135135135135,,,,,133.0,,,,,,,,,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486_1_155,-25.42202427563838,1.1488985360817283,-22.12730147810889,39.91560745239258,2024-11-12,278.0279591878255,39.27013844854375,-75.14868522138924,1,0,ASC,3396288.583333333,101314.58056640624,286.3457431793213,0.0004260692745445,3.3327438831329346,-4.407614072163899,142.9058589512972,5.525779908727565,"{""type"":""Point"",""coordinates"":[-75.14868522138924,39.27013844854375]}",10.62,14.25,4.07,4.85,0.0,12.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486_1_159,-37.87283315427566,1.6507993565299808,-22.94211771071032,35.79745864868164,2024-11-12,277.2957000732422,39.54521501686321,-75.998506866675,1,0,ASC,3137705.083333333,101404.78889973958,285.6787509918213,0.0004011868188776,2.493469794591268,-3.7290252049764,146.23072678502075,4.485868990049565,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}",10.04,13.64,3.74,3.14,0.01,12.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486_1_438,-25.50619673462148,1.0860630854958442,-23.48500476192557,33.38125991821289,2024-11-12,276.7680308024089,39.38341433265008,-76.39936747439695,1,0,ASC,3004978.5,100914.49723307292,285.505573908488,0.0005439834048348,2.393066962560018,-3.957764625549317,148.84069570717745,4.625004899299649,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",10.04,13.64,3.74,3.14,0.01,12.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_7,-35.14109497257739,1.3893714705833031,-25.292800173753403,41.84811019897461,2024-11-17,279.8262646993001,37.07854447316908,-76.33926388459538,1,0,ASC,3211994.4166666665,101814.62044270831,284.743590037028,4.46538126179045e-07,1.956733147303264,-2.838022510210673,145.41487765763736,3.4471983375224906,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}",11.48,15.96,8.33,2.6,0.0,10.66,4,2.98988959630262,0.2882352941176471,,,,,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_31,-26.69470855756436,1.039261187522089,-25.68623641301622,39.408573150634766,2024-11-17,278.3834749857585,37.32722945812118,-76.8763935436474,1,0,ASC,3167996.9166666665,101747.37044270831,283.62680943806964,3.5514429915413835e-08,0.88170059521993,-1.0144344568252563,139.00430548722247,1.3440510432292114,"{""type"":""Point"",""coordinates"":[-76.8763935436474,37.32722945812118]}",8.96,16.21,3.79,0.6,0.0,10.66,1,4.060746912081668,0.1808080808080808,,,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_36,-25.69819857049948,1.149667274900272,-22.35272685545361,40.935829162597656,2024-11-17,275.9152132670085,39.213784979182094,-77.01680242865474,1,0,ASC,2613421.0,100316.74544270831,282.08677037556964,3.5514429915413835e-08,1.16917618115743,-0.850351611773173,126.02870871141268,1.445707718119781,"{""type"":""Point"",""coordinates"":[-77.01680242865474,39.213784979182094]}",8.19,15.25,2.58,1.78,0.0,8.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_133,-30.300317149607988,1.0069133938445185,-30.092277384371336,45.41782379150391,2024-11-17,276.9790153503418,39.15744350954389,-76.0593068740037,1,0,ASC,2743004.4166666665,101609.95377604169,283.08286412556964,3.5514429915413835e-08,1.5369333426157634,-1.6794938643773396,137.53783880351222,2.276590376006451,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",9.1,15.4,3.88,2.04,0.0,8.77,4,0.1420486552417002,1.049342105263158,,,,,139.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_139,-29.88861700993989,1.0811174843933993,-27.646039807329544,44.608245849609375,2024-11-17,277.5602327982585,39.03327481911461,-76.18847968650985,1,0,ASC,2964052.25,101768.45377604169,283.576597849528,3.5514429915413835e-08,1.81566055615743,-2.4153743982315063,143.06745737821814,3.0216976584063007,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}",9.1,15.4,3.88,2.04,0.0,8.77,2,0.1732726043556619,12.13421052631579,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_174,-37.643426773025965,1.6919876929669193,-22.24804998848295,44.07195663452149,2024-11-17,278.7089144388835,38.44010665176987,-76.15474780086846,1,0,ASC,3004160.4166666665,101844.95377604169,284.36728795369464,6.593763401951946e-08,1.892971754074097,-3.1490169763565063,148.9886186589765,3.674186982055192,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}",9.82,15.23,5.5,1.98,0.0,9.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_187,-28.79213991594085,1.2763224866876517,-22.558671665076623,41.55050277709961,2024-11-17,278.8877881368001,37.63261430195355,-76.51771839296354,1,0,ASC,3082152.333333333,101695.99544270831,284.3886909484863,5.165735454208213e-08,1.5466989676157634,-1.9062394698460896,140.9445553101,2.4547966540678616,"{""type"":""Point"",""coordinates"":[-76.51771839296354,37.63261430195355]}",11.42,15.38,8.76,2.46,0.0,10.66,10,0.1426791594989008,8.658064516129032,,,,,75.0,,85.0,,20.0,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_192,-29.69325686679337,1.023361722736288,-29.015406973986536,44.91901397705078,2024-11-17,276.6790479024251,39.39199763548393,-76.21323492350629,1,0,ASC,2884995.75,101718.537109375,282.8759956359863,3.5514429915413835e-08,1.50816543896993,-1.6629940271377563,137.79518767590994,2.2450194042812224,"{""type"":""Point"",""coordinates"":[-76.21323492350629,39.39199763548393]}",8.12,15.37,2.49,1.31,0.0,8.77,12,6.073545318234149,9.09818181818182,5.0,,,4.0,9.0,,22.0,,,,,,,3.0,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,
487_1_237,-28.375498310298305,1.146206353590424,-24.75601205787573,37.68529891967773,2024-11-17,278.1001904805501,37.2940855341036,-77.19527021296507,1,0,ASC,3196309.5,101690.912109375,283.425230662028,3.5514429915413835e-08,0.67222793896993,-0.8513078292210897,141.70391613966285,1.0847190521166683,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}",8.2,15.81,2.15,0.56,0.0,10.9,5,1.8644888213773647,7.086893203883495,87.0,,,,,,54.0,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_239,-27.7565064844999,1.1346023364389632,-24.46364298139543,44.56842803955078,2024-11-17,278.8917757670085,37.95935169625495,-75.94619901488262,1,0,ASC,3210493.9166666665,101867.45377604169,284.3381538391113,6.777048106698658e-06,1.74705704053243,-2.92802902062734,149.17688480767444,3.409627875371421,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",11.39,14.86,8.49,2.73,0.0,10.93,5,0.8091354666650061,8.28961038961039,,,,,6.0,,126.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_250,-29.62793032830776,0.8131670312227001,-36.43523309566351,45.10262298583984,2024-11-17,279.6326611836751,37.71258471480023,-75.77961592134223,1,0,ASC,3196034.0,101796.57877604169,284.9726753234863,1.120083033612218e-05,2.159125725428263,-3.8904720544815055,150.97069659212846,4.449449033858875,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",12.63,14.44,10.42,4.12,0.0,10.93,1,0.4898763305407659,13.447826086956525,,,,,,,,,,,,,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_265,-29.03883276321535,1.249539128668056,-23.23963459565228,42.88821029663086,2024-11-17,278.7395947774251,38.18102449592077,-76.354758736145,1,0,ASC,3036923.333333333,101790.45377604169,284.480650583903,5.148351149841801e-07,1.901028394699097,-3.133920947710673,148.759107473905,3.66542896042905,"{""type"":""Point"",""coordinates"":[-76.354758736145,38.18102449592077]}",11.39,14.86,8.49,2.73,0.0,9.2,8,2.8180034980036366,5.972368421052631,,,,,52.0,,2.0,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_288,-35.229777885356505,1.0775451800400926,-32.69447865197235,40.94843673706055,2024-11-17,278.5357373555501,37.79036403587877,-76.67156515004218,1,0,ASC,3076631.583333333,101683.95377604169,283.64731725056964,3.5514429915413835e-08,0.9784209728240968,-0.8921200037002563,132.3584233675398,1.3240791898765711,"{""type"":""Point"",""coordinates"":[-76.67156515004218,37.790364035878774]}",8.99,16.06,3.79,0.61,0.0,10.66,1,0.3690583436920686,5.606451612903226,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_290,-30.782767657397883,1.2221328275442798,-25.18774306983631,43.92861557006836,2024-11-17,277.8465283711751,38.73392230176207,-76.24842717678327,1,0,ASC,2988362.833333333,101798.537109375,283.868345896403,3.5514429915413835e-08,1.67576797803243,-2.44279952843984,145.54975787103282,2.962341616415096,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",9.82,15.23,5.5,1.98,0.0,9.2,4,0.3420765731949783,0.6121739130434783,,,,,292.0,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_301,-42.39409361920831,1.0665468472133706,-39.74892779438038,40.376564025878906,2024-11-17,278.8726514180501,37.199262478617065,-76.65976736977741,1,0,ASC,3239990.4166666665,101760.162109375,284.0742378234863,3.5514429915413835e-08,1.17357071240743,-1.3373307784398396,138.73152471990565,1.7792475454480725,"{""type"":""Point"",""coordinates"":[-76.65976736977741,37.199262478617065]}",9.3,16.73,4.14,0.8,0.0,10.66,6,0.8804989424812173,5.5645614035087725,192.0,,,,22.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_313,-29.85025618698296,1.1892011573643235,-25.10109917244054,44.86347579956055,2024-11-17,276.6790479024251,39.38696392935898,-76.22444844690204,1,0,ASC,2884995.75,101718.537109375,282.8759956359863,3.5514429915413835e-08,1.50816543896993,-1.6629940271377563,137.79518767590994,2.2450194042812224,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",8.12,15.37,2.49,1.31,0.0,8.77,11,6.220402894312175,8.860000000000001,4.0,,,3.0,8.0,,17.0,,,,,,,3.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,
487_1_332,-26.64354813722145,1.0205454675203112,-26.107164242235186,45.70572280883789,2024-11-17,276.4397087097168,39.38555439127583,-76.04693847405206,1,0,ASC,2882885.6666666665,101640.412109375,282.544859568278,3.5514429915413835e-08,1.4790720144907634,-1.3188167810440063,131.7218399635703,1.981648739311041,"{""type"":""Point"",""coordinates"":[-76.04693847405206,39.385554391275825]}",8.12,15.37,2.49,1.31,0.0,8.77,13,0.8208213997519054,8.921172638436481,27.0,,,18.0,55.0,,113.0,,,,,,,25.0,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,
487_1_355,-33.91843935260427,1.239464485206937,-27.365398329215825,44.55402374267578,2024-11-17,279.8703727722168,37.5492397986249,-75.86663133426741,1,0,ASC,3045492.0,101800.787109375,285.464781443278,8.223702505934702e-06,2.47874649365743,-4.618804574012756,151.7791426417963,5.241902314307294,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",12.63,14.44,10.42,4.12,0.0,10.93,2,0.382101209045802,0.2888135593220339,,,,,,,,,,,,,,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_365,-40.38106255938112,1.5891131959167497,-25.41106741995528,41.43046951293945,2024-11-17,279.4403597513835,37.2410421049897,-76.45859039341433,1,0,ASC,3133366.9166666665,101807.787109375,284.59287389119464,4.7311182527209894e-08,1.683987379074097,-2.302194873491923,143.81563505808282,2.8523524902110777,"{""type"":""Point"",""coordinates"":[-76.45859039341433,37.2410421049897]}",11.48,15.96,8.33,2.6,0.0,10.66,13,0.1284695752034294,0.1261551625784369,,,,,957.0,1525.0,,,775.0,4.0,,,,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_384,-26.484876370394726,1.0111386233805144,-26.193121059749952,40.719871520996094,2024-11-17,278.5357373555501,37.8070165520791,-76.72082444657929,1,0,ASC,3076631.583333333,101683.95377604169,283.64731725056964,3.5514429915413835e-08,0.9784209728240968,-0.8921200037002563,132.3584233675398,1.3240791898765711,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}",8.99,16.06,3.79,0.61,0.0,10.66,1,0.7965327013758982,5.884090909090909,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_396,-35.158621937665515,1.1860190302503597,-29.644230860481045,41.30019378662109,2024-11-17,278.5356559753418,37.66804204662815,-76.5763059713333,1,0,ASC,3074831.333333333,101713.07877604169,283.954771677653,3.5514429915413835e-08,1.2047800223032634,-1.267099658648173,136.4442029429813,1.748438288040893,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}",8.96,16.21,3.79,0.6,0.0,10.66,11,1.438279229614833,8.469907407407407,,,,,677.0,,71.0,,18.0,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_399,-30.43751872831525,1.1448793541867834,-26.58578706743756,40.34407043457031,2024-11-17,278.8726514180501,37.158555875725824,-76.65732967341695,1,0,ASC,3239990.4166666665,101760.162109375,284.0742378234863,3.5514429915413835e-08,1.17357071240743,-1.3373307784398396,138.73152471990565,1.7792475454480725,"{""type"":""Point"",""coordinates"":[-76.65732967341697,37.158555875725824]}",9.3,16.73,4.14,0.8,0.0,10.66,6,1.104225829764072,4.010978043912176,215.0,,185.0,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_430,-36.41350235854994,1.2320009202214128,-29.556392175426115,43.07364654541016,2024-11-17,279.0929476420085,37.93494008897799,-76.26374325371324,1,0,ASC,3017818.083333333,101732.037109375,284.6662788391113,3.931422985677576e-07,1.75596817334493,-2.819101611773173,148.0819569014124,3.321258514976278,"{""type"":""Point"",""coordinates"":[-76.26374325371324,37.93494008897799]}",11.39,14.86,8.49,2.73,0.0,10.66,17,1.5162026146506686,6.765000000000001,17.0,,,,33.0,,80.0,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_438,-24.75793868535719,1.0892060094425804,-22.73026265988698,44.05942535400391,2024-11-17,276.4433708190918,39.38341433265008,-76.39936747439695,1,0,ASC,2737646.1666666665,101228.32877604169,282.6040229797363,3.5514429915413835e-08,1.3511423269907634,-1.6050716638565063,139.90947360931924,2.098056394356717,"{""type"":""Point"",""coordinates"":[-76.39936747439695,39.38341433265008]}",8.12,15.37,2.49,1.31,0.0,8.77,1,4.481190862164239,0.05,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_440,-29.180049747368106,1.1797644882028848,-24.733792243414257,41.40008544921875,2024-11-17,278.4616813659668,37.64830399387009,-76.5517764640962,1,0,ASC,2990614.1666666665,101662.037109375,284.057066599528,3.5514429915413835e-08,1.2888864676157634,-1.4136654138565063,137.64351384715724,1.913028548855748,"{""type"":""Point"",""coordinates"":[-76.5517764640962,37.64830399387009]}",11.42,15.38,8.76,2.46,0.0,10.66,12,0.2428489389605248,8.498716012084591,,,,,691.0,,74.0,,22.0,,,,,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487_1_493,-29.13344552369874,1.2277269454339288,-23.72958061403612,40.22434616088867,2024-11-17,277.8402620951335,37.96635992232168,-76.853978656433,1,0,ASC,2975796.4166666665,101601.74544270831,283.47129185994464,3.5514429915413835e-08,0.89830215771993,-0.925180713335673,135.8444917684651,1.2895371723578142,"{""type"":""Point"",""coordinates"":[-76.853978656433,37.96635992232168]}",8.99,16.06,3.79,0.61,0.0,10.66,1,4.439858833875352,2.7987341772151897,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_7,-31.061794045511327,1.1859528129482724,-26.191424908628424,30.57173728942871,2024-11-24,277.94772720336914,37.07854447316908,-76.33926388459538,1,0,ASC,3158755.5,101552.87858072916,283.2621320088704,1.3237198146498486e-06,3.784614562988281,0.1330788930257161,87.9861308092403,3.786953575389053,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}",10.56,16.56,6.37,3.08,0.0,10.25,3,3.181242061508934,0.3588235294117646,,,,,4.0,,,,,2.0,,,,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_41,-38.360400856831866,1.449473637312575,-26.46505591364512,40.68846893310547,2024-11-24,276.56637954711914,39.33518587725137,-75.00825585474045,1,0,ASC,2742069.0,101202.87858072916,282.6575584411621,0.0001150791843684,5.091336568196614,-0.6398296356201172,97.16282597951792,5.131382855846351,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}",8.79,14.2,4.34,3.75,0.0,7.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_102,-34.028069357642764,1.2323046617773576,-27.61335764855741,38.90254592895508,2024-11-24,277.04668553670246,38.405178497515976,-75.15427952171069,1,0,ASC,2954776.6666666665,101355.92024739584,283.1127993265788,0.0001269305745713,4.794827779134114,-0.4909852345784505,95.84664825911786,4.819900406868407,"{""type"":""Point"",""coordinates"":[-75.15427952171069,38.405178497515976]}",11.18,14.29,9.12,5.57,0.0,9.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_133,-28.040115832691907,1.1079862522367714,-25.30727775374948,34.988277435302734,2024-11-24,277.0230852762858,39.15744350954389,-76.0593068740037,1,0,ASC,2679223.75,101168.8369140625,282.8299217224121,0.0001069918895713,4.715319315592448,-0.1705506642659505,92.07145575306572,4.718402672206008,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",9.09,14.42,5.42,3.2,0.0,8.49,5,0.0751076182562357,0.7305475504322767,,,,,37.0,,,,,,,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_139,-30.38275172062771,0.93504654420418,-32.49330411299101,34.09729766845703,2024-11-24,277.21465428670246,39.03327481911461,-76.18847968650985,1,0,ASC,2945959.0,101352.62858072916,283.1326560974121,0.0001587147513978,5.353706359863281,-0.3638286590576172,93.88774484086986,5.36605470348488,"{""type"":""Point"",""coordinates"":[-76.18847968650985,39.0332748191146]}",9.09,14.42,5.42,3.2,0.0,8.49,4,0.2600294997012307,7.212371134020619,,,,,36.0,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_159,-29.40191086770109,1.099347779990784,-26.744867641382392,35.804481506347656,2024-11-24,276.60934829711914,39.54521501686321,-75.998506866675,1,0,ASC,2722817.0,101262.25358072916,282.4362042744954,4.014372825148863e-05,4.016832987467448,-0.4637228647867839,96.5853530539652,4.0435116105351705,"{""type"":""Point"",""coordinates"":[-75.998506866675,39.54521501686321]}",7.95,13.57,4.18,2.25,0.0,7.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_174,-28.467735313365765,1.163742597290607,-24.462226767021804,33.47813034057617,2024-11-24,277.7127825419108,38.44010665176987,-76.15474780086846,1,0,ASC,3022223.333333333,101490.2119140625,283.3466046651204,0.000156297037994,5.029080708821614,-0.4174989064534505,94.74563840760965,5.046380694391926,"{""type"":""Point"",""coordinates"":[-76.15474780086846,38.44010665176987]}",9.74,14.99,6.45,2.47,0.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_239,-29.95057247964329,1.1232238769163416,-26.664828886889865,34.0394172668457,2024-11-24,278.08273696899414,37.95935169625495,-75.94619901488262,1,0,ASC,3165296.6666666665,101551.04524739584,283.3588116963704,0.0001302833358399,4.378039042154948,-0.4533061981201172,95.91139308073674,4.40144434974329,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",10.6,14.98,7.72,2.86,0.0,10.37,5,0.303591047634181,9.212280701754386,,,,,,,112.0,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,
488_1_250,-32.48788322477044,1.3880970023364887,-23.404620260749653,34.66051483154297,2024-11-24,278.38840103149414,37.71258471480023,-75.77961592134223,1,0,ASC,3163095.083333333,101508.67024739584,283.7079327901204,6.705770889444314e-05,5.256782531738281,-0.6311219533284506,96.84608328239776,5.294532793926377,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",12.13,15.01,10.02,4.77,0.0,10.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_272,-41.71800337239799,1.4116155655404836,-29.553374439042027,36.88680648803711,2024-11-24,278.1273333231608,37.86514845478911,-75.41423473678624,1,0,ASC,3204302.583333333,101473.8369140625,283.3148663838704,0.0001174012819878,5.304267883300781,-0.7509543100992838,98.0581246891695,5.357162509544847,"{""type"":""Point"",""coordinates"":[-75.41423473678624,37.8651484547891]}",10.52,14.92,7.71,3.39,0.0,10.37,7,0.1632368242876184,4.857616707616708,,,,,,22.0,,,339.0,23.0,,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_290,-22.70358235754196,0.767498162476584,-29.58128562064751,33.343841552734375,2024-11-24,277.1661516825358,38.73392230176207,-76.24842717678327,1,0,ASC,2985588.083333333,101411.9619140625,283.2244529724121,0.00017130747437,4.754259745279948,-0.3851502736409505,94.63150944864084,4.769835055730446,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",9.74,14.99,6.45,2.47,0.0,9.0,1,5.294897303481763,0.0331491712707182,,,,,362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_353,-36.587906039798256,1.3274359149009332,-27.562841738035104,37.72612380981445,2024-11-24,277.2240130106608,38.09823983370037,-75.31005489957126,1,0,ASC,3034320.75,101434.54524739584,283.0958722432454,0.0001036400596253,4.268094380696614,-0.4021994272867839,95.3833109779986,4.287002918338619,"{""type"":""Point"",""coordinates"":[-75.31005489957126,38.09823983370037]}",12.4,14.39,10.98,5.95,0.0,9.68,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488_1_355,-32.14469311820857,1.395148111451738,-23.040344501316085,33.94270324707031,2024-11-24,278.59404881795246,37.5492397986249,-75.86663133426741,1,0,ASC,3021485.9166666665,101528.5869140625,284.1079978942871,2.413863936586343e-05,5.950996398925781,-0.8683045705159506,98.30139602719426,6.014009558290252,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",12.13,15.01,10.02,4.77,0.0,10.37,1,1.0024562336257867,0.0147582697201017,,,,,,,,,,,,,,393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
